Lesson	Type	No	Name	Sentences_Kor	Sentences_Phon	Sentences_Viet	FileAudio	FileImage
Lesson6	Vocabulary	1.4.tip	Def			[MẸO] 찌개 (chi-gê) = canh/lẩu đặc. Kim-chi + chi-gê = canh kimchi. Nhớ "chigae" = "stew" trong menu nhà hàng Hàn!		
Lesson6	Vocabulary	1.5	Exam	냉면	Neng-myôn	Mì lạnh	https://luandai123.github.io/Korean_Beginner/L6Vo1.5.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo1.5.png
Lesson6	Vocabulary	1.5.ex	Exam	냉면 한 그릇 주세요.	Neng-myôn han kư-rưt chu-sê-yô.	Cho tôi một bát mì lạnh.	https://luandai123.github.io/Korean_Beginner/L6Vo1.5.ex.mp3	
Lesson6	Vocabulary	1.5.tip	Def			[MẸO] 냉 (neng) = lạnh (lạnh → neng), 면 (myôn) = mì. "Neng-myôn" = mì-lạnh. Ghép nghĩa là nhớ ngay!		
Lesson6	Vocabulary	1.6	Exam	라면	Ra-myôn	Mì ăn liền	https://luandai123.github.io/Korean_Beginner/L6Vo1.6.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo1.6.png
Lesson6	Vocabulary	1.6.ex	Exam	라면이 싸요.	Ra-myôn-i ssa-yô.	Mì ăn liền rẻ lắm.	https://luandai123.github.io/Korean_Beginner/L6Vo1.6.ex.mp3	
Lesson6	Vocabulary	1.6.tip	Def			[MẸO] "Ra-myôn" nghe như "Ramen" tiếng Nhật — cùng nguồn gốc từ tiếng Trung. Nhớ ngay mì ăn liền!		
Lesson6	Vocabulary	1.7	Exam	불고기	Pul-go-gi	Thịt bò nướng tẩm gia vị	https://luandai123.github.io/Korean_Beginner/L6Vo1.7.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo1.7.png
Lesson6	Vocabulary	1.7.ex	Exam	불고기가 맛있어요.	Pul-go-gi-ga ma-si-ssơ-yô.	Bulgogi ngon lắm.	https://luandai123.github.io/Korean_Beginner/L6Vo1.7.ex.mp3	
Lesson6	Vocabulary	1.7.tip	Def			[MẸO] 불 (pul) = lửa, 고기 (go-gi) = thịt. "Pul-go-gi" = thịt-lửa = thịt nướng than. Hình ảnh lửa + thịt là nhớ luôn!		
Lesson6	Vocabulary	1.8	Exam	비빔밥	Pi-bim-bap	Cơm trộn	https://luandai123.github.io/Korean_Beginner/L6Vo1.8.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo1.8.png
Lesson6	Vocabulary	1.8.ex	Exam	비빔밥 두 그릇 주세요.	Pi-bim-bap tu kư-rưt chu-sê-yô.	Cho tôi hai bát cơm trộn.	https://luandai123.github.io/Korean_Beginner/L6Vo1.8.ex.mp3	
Lesson6	Vocabulary	1.8.tip	Def			[MẸO] 비비다 (pi-bi-da) = trộn + 밥 (bap) = cơm → cơm-trộn. Nhớ hành động "bíp bíp" tay khuấy trộn là ra 비빔밥!		
Lesson6	Vocabulary	2	Struc	Đồ ăn phương Tây & châu Á (양식/아시아 음식)				
Lesson6	Vocabulary	2.1	Exam	샌드위치	Sen-đư-ui-chi	Bánh mì sandwich	https://luandai123.github.io/Korean_Beginner/L6Vo2.1.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo2.1.png
Lesson6	Vocabulary	2.1.ex	Exam	샌드위치 한 개 주세요.	Sen-đư-ui-chi han kê chu-sê-yô.	Cho tôi một cái sandwich.	https://luandai123.github.io/Korean_Beginner/L6Vo2.1.ex.mp3	
Lesson6	Vocabulary	2.1.tip	Def			[MẸO] Mượn từ tiếng Anh "sandwich" → 샌드위치 (Sen-đư-ui-chi). Đọc to lên là nhận ra ngay!		
Lesson6	Vocabulary	2.2	Exam	스파게티	Sư-pha-gê-thi	Mì spaghetti	https://luandai123.github.io/Korean_Beginner/L6Vo2.2.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo2.2.png
Lesson6	Vocabulary	2.2.ex	Exam	스파게티가 맛있어요.	Sư-pha-gê-thi-ga ma-si-ssơ-yô.	Spaghetti ngon lắm.	https://luandai123.github.io/Korean_Beginner/L6Vo2.2.ex.mp3	
Lesson6	Vocabulary	2.2.tip	Def			[MẸO] "Spaghetti" → 스파게티. Tiếng Anh nói thế nào thì tiếng Hàn đọc gần giống thế!		
Lesson6	Vocabulary	2.3	Exam	피자	Phi-ja	Bánh pizza	https://luandai123.github.io/Korean_Beginner/L6Vo2.3.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo2.3.png
Lesson6	Vocabulary	2.3.ex	Exam	피자가 비싸요.	Phi-ja-ga pi-ssa-yô.	Pizza đắt lắm.	https://luandai123.github.io/Korean_Beginner/L6Vo2.3.ex.mp3	
Lesson6	Vocabulary	2.3.tip	Def			[MẸO] "Pizza" → 피자 (Phi-ja). Chỉ có 2 âm tiết, đọc gọn. "Phi-ja" ≈ "Pizza" — nhớ ngay!		
Lesson6	Vocabulary	2.4	Exam	햄버거	Hem-bơ-gơ	Hamburger	https://luandai123.github.io/Korean_Beginner/L6Vo2.4.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo2.4.png
Lesson6	Vocabulary	2.4.ex	Exam	햄버거 두 개 주세요.	Hem-bơ-gơ tu kê chu-sê-yô.	Cho tôi hai cái hamburger.	https://luandai123.github.io/Korean_Beginner/L6Vo2.4.ex.mp3	
Lesson6	Vocabulary	2.4.tip	Def			[MẸO] "Hamburger" → 햄버거 (Hem-bơ-gơ). Nghe gần giống hệt! Loanword từ tiếng Anh.		
Lesson6	Vocabulary	3	Struc	Trái cây (과일)				
Lesson6	Vocabulary	3.1	Exam	귤	Kyul	Quýt	https://luandai123.github.io/Korean_Beginner/L6Vo3.1.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo3.1.png
Lesson6	Vocabulary	3.1.ex	Exam	귤이 싸요.	Kyul-i ssa-yô.	Quýt rẻ lắm.	https://luandai123.github.io/Korean_Beginner/L6Vo3.1.ex.mp3	
Lesson6	Vocabulary	3.1.tip	Def			[MẸO] 귤 (Kyul) — 1 âm tiết ngắn gọn. Tưởng tượng "cắn cục" vào quả quýt: K-yul!		
Lesson6	Vocabulary	3.2	Exam	딸기	Ttal-gi	Dâu tây	https://luandai123.github.io/Korean_Beginner/L6Vo3.2.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo3.2.png
Lesson6	Vocabulary	3.2.ex	Exam	딸기가 맛있어요.	Ttal-gi-ga ma-si-ssơ-yô.	Dâu tây ngon lắm.	https://luandai123.github.io/Korean_Beginner/L6Vo3.2.ex.mp3	
Lesson6	Vocabulary	3.2.tip	Def			[MẸO] 딸기 (Ttal-gi) nghe như "đắt gì" — đắt thật vì là dâu tây nhập khẩu đó! Nhớ luôn.		
Lesson6	Vocabulary	3.3	Exam	사과	Sa-gua	Táo	https://luandai123.github.io/Korean_Beginner/L6Vo3.3.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo3.3.png
Lesson6	Vocabulary	3.3.ex	Exam	사과 세 개 주세요.	Sa-gua se kê chu-sê-yô.	Cho tôi ba quả táo.	https://luandai123.github.io/Korean_Beginner/L6Vo3.3.ex.mp3	
Lesson6	Vocabulary	3.3.tip	Def			[MẸO] 사과 (Sa-gua) — Hán-Hàn: 사 (沙→?) + 과 (果 = quả). "Sa-gua" nghe như "xa quả" — quả táo ở xa trên cây cao!		
Lesson6	Vocabulary	3.4	Exam	수박	Su-bak	Dưa hấu	https://luandai123.github.io/Korean_Beginner/L6Vo3.4.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo3.4.png
Lesson6	Vocabulary	3.4.ex	Exam	수박이 맛있어요.	Su-ba-gi ma-si-ssơ-yô.	Dưa hấu ngon lắm.	https://luandai123.github.io/Korean_Beginner/L6Vo3.4.ex.mp3	
Lesson6	Vocabulary	3.4.tip	Def			[MẸO] 수박 (Su-bak) — Hán-Hàn: 水瓜 (Thủy qua = dưa nước). "Su" = nước, nhớ dưa hấu nhiều nước!		
Lesson6	Vocabulary	4	Struc	Số đếm thuần Hàn — 순우리말 숫자 (1~10)				
Lesson6	Vocabulary	4.1	Exam	하나	Ha-na	Một (1)	https://luandai123.github.io/Korean_Beginner/L6Vo4.1.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo4.1.png
Lesson6	Vocabulary	4.1.ex	Exam	커피 하나 주세요.	Khơ-phi ha-na chu-sê-yô.	Cho tôi một ly cà phê.	https://luandai123.github.io/Korean_Beginner/L6Vo4.1.ex.mp3	
Lesson6	Vocabulary	4.1.tip	Def			[MẸO] 하나 (Ha-na) = 1. "Ha-na" như tên người Hàn! Bạn quen tên này rồi → nhớ luôn số 1.		
Lesson6	Vocabulary	4.2	Exam	둘	Tul	Hai (2)	https://luandai123.github.io/Korean_Beginner/L6Vo4.2.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo4.2.png
Lesson6	Vocabulary	4.2.ex	Exam	비빔밥 둘 주세요.	Pi-bim-bap tul chu-sê-yô.	Cho tôi hai bát cơm trộn.	https://luandai123.github.io/Korean_Beginner/L6Vo4.2.ex.mp3	
Lesson6	Vocabulary	4.2.tip	Def			[MẸO] 둘 (Tul) = 2. "Tul" nghe như "tool" tiếng Anh — bạn cần 2 tool để làm việc!		
Lesson6	Vocabulary	4.3	Exam	셋	Set	Ba (3)	https://luandai123.github.io/Korean_Beginner/L6Vo4.3.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo4.3.png
Lesson6	Vocabulary	4.3.ex	Exam	사과 셋 주세요.	Sa-gua set chu-sê-yô.	Cho tôi ba quả táo.	https://luandai123.github.io/Korean_Beginner/L6Vo4.3.ex.mp3	
Lesson6	Vocabulary	4.3.tip	Def			[MẸO] 셋 (Set) = 3. "Set" tiếng Anh cũng có nghĩa là "bộ 3 món" đó! Set = 3.		
Lesson6	Vocabulary	4.4	Exam	넷	Net	Bốn (4)	https://luandai123.github.io/Korean_Beginner/L6Vo4.4.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo4.4.png
Lesson6	Vocabulary	4.4.ex	Exam	녹차 넷 주세요.	Nok-cha net chu-sê-yô.	Cho tôi bốn ly trà xanh.	https://luandai123.github.io/Korean_Beginner/L6Vo4.4.ex.mp3	
Lesson6	Vocabulary	4.4.tip	Def			[MẸO] 넷 (Net) = 4. "Net" như mạng internet có 4 góc vuông! Nhớ hình vuông = 4 cạnh.		
Lesson6	Vocabulary	4.5	Exam	다섯	Ta-sơt	Năm (5)	https://luandai123.github.io/Korean_Beginner/L6Vo4.5.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo4.5.png
Lesson6	Vocabulary	4.5.ex	Exam	콜라 다섯 개 주세요.	Khol-la ta-sơt kê chu-sê-yô.	Cho tôi năm chai coca.	https://luandai123.github.io/Korean_Beginner/L6Vo4.5.ex.mp3	
Lesson6	Vocabulary	4.5.tip	Def			[MẸO] 다섯 (Ta-sơt) = 5. "Ta-sơt" → "tá sốt" — mua tá (5) chai sốt về ăn. Buồn cười mà nhớ!		
Lesson6	Vocabulary	4.6	Exam	여섯	Yơ-sơt	Sáu (6)	https://luandai123.github.io/Korean_Beginner/L6Vo4.6.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo4.6.png
Lesson6	Vocabulary	4.6.ex	Exam	오렌지 여섯 개 주세요.	O-ren-ji yơ-sơt kê chu-sê-yô.	Cho tôi sáu quả cam.	https://luandai123.github.io/Korean_Beginner/L6Vo4.6.ex.mp3	
Lesson6	Vocabulary	4.6.tip	Def			[MẸO] 여섯 (Yơ-sơt) = 6. "Yơ-sơt" → "yếu sốt" — ốm yếu sốt 6 ngày. Nhớ con số 6!		
Lesson6	Vocabulary	4.7	Exam	일곱	Il-gop	Bảy (7)	https://luandai123.github.io/Korean_Beginner/L6Vo4.7.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo4.7.png
Lesson6	Vocabulary	4.7.ex	Exam	주스 일곱 잔 주세요.	Chu-sư il-gop chan chu-sê-yô.	Cho tôi bảy ly nước hoa quả.	https://luandai123.github.io/Korean_Beginner/L6Vo4.7.ex.mp3	
Lesson6	Vocabulary	4.7.tip	Def			[MẸO] 일곱 (Il-gop) = 7. "Il-gop" nghe như "il go" (chuyển sang) — 007 bond spy, số 7 gián điệp!		
Lesson6	Vocabulary	4.8	Exam	여덟	Yơ-dơl	Tám (8)	https://luandai123.github.io/Korean_Beginner/L6Vo4.8.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo4.8.png
Lesson6	Vocabulary	4.8.ex	Exam	햄버거 여덟 개 주세요.	Hem-bơ-gơ yơ-dơl kê chu-sê-yô.	Cho tôi tám cái hamburger.	https://luandai123.github.io/Korean_Beginner/L6Vo4.8.ex.mp3	
Lesson6	Vocabulary	4.8.tip	Def			[MẸO] 여덟 (Yơ-dơl) = 8. "Yơ-dơl" → "yêu đồ" — 8 người yêu nhau tạo thành ∞ (vô cực)!		
Lesson6	Vocabulary	4.9	Exam	아홉	A-hop	Chín (9)	https://luandai123.github.io/Korean_Beginner/L6Vo4.9.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo4.9.png
Lesson6	Vocabulary	4.9.ex	Exam	아이스크림 아홉 개 주세요.	A-i-sư-khư-rim a-hop kê chu-sê-yô.	Cho tôi chín cái kem.	https://luandai123.github.io/Korean_Beginner/L6Vo4.9.ex.mp3	
Lesson6	Vocabulary	4.9.tip	Def			[MẸO] 아홉 (A-hop) = 9. "A-hop" → "a hop" (một cú nhảy) — nhảy từ 8 lên 9 bằng một bước!		
Lesson6	Vocabulary	4.10	Exam	열	Yơl	Mười (10)	https://luandai123.github.io/Korean_Beginner/L6Vo4.10.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo4.10.png
Lesson6	Vocabulary	4.10.ex	Exam	라면 열 개 주세요.	Ra-myôn yơl kê chu-sê-yô.	Cho tôi mười gói mì.	https://luandai123.github.io/Korean_Beginner/L6Vo4.10.ex.mp3	
Lesson6	Vocabulary	4.10.tip	Def			[MẸO] 열 (Yơl) = 10. "Yơl" như "yell" (hét lên) — đếm đến 10 thì hét to mừng xong!		
Lesson6	Vocabulary	5	Struc	Đơn vị tiền Hàn Quốc (한국 돈)				
Lesson6	Vocabulary	5.1	Exam	십 원	Sip-uôn	10 won	https://luandai123.github.io/Korean_Beginner/L6Vo5.1.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo5.1.png
Lesson6	Vocabulary	5.1.ex	Exam	십 원이에요.	Sip-uô-ni-ê-yô.	Là 10 won.	https://luandai123.github.io/Korean_Beginner/L6Vo5.1.ex.mp3	
Lesson6	Vocabulary	5.1.tip	Def			[MẸO] 십 (Sip) = 10 (Hán-Hàn: 十), 원 (uôn) = Won. "Sip" như "sip" uống một ngụm — 10 won một ngụm!		
Lesson6	Vocabulary	5.2	Exam	오십 원	O-sip-uôn	50 won	https://luandai123.github.io/Korean_Beginner/L6Vo5.2.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo5.2.png
Lesson6	Vocabulary	5.2.ex	Exam	오십 원이에요.	O-sip-uô-ni-ê-yô.	Là 50 won.	https://luandai123.github.io/Korean_Beginner/L6Vo5.2.ex.mp3	
Lesson6	Vocabulary	5.2.tip	Def			[MẸO] 오 (O) = 5 (Hán-Hàn: 五), 십 (Sip) = 10 → 5×10 = 50. Học số Hán-Hàn một lần, ghép mãi mãi!		
Lesson6	Vocabulary	5.3	Exam	백 원	Pek-uôn	100 won	https://luandai123.github.io/Korean_Beginner/L6Vo5.3.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo5.3.png
Lesson6	Vocabulary	5.3.ex	Exam	백 원이에요.	Pek-uô-ni-ê-yô.	Là 100 won.	https://luandai123.github.io/Korean_Beginner/L6Vo5.3.ex.mp3	
Lesson6	Vocabulary	5.3.tip	Def			[MẸO] 백 (Pek) = 100 (Hán-Hàn: 百). "Pek" nghe như "bách" tiếng Việt (百). Cùng gốc Hán → nhớ ngay!		
Lesson6	Vocabulary	5.4	Exam	오백 원	O-pek-uôn	500 won	https://luandai123.github.io/Korean_Beginner/L6Vo5.4.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo5.4.png
Lesson6	Vocabulary	5.4.ex	Exam	오백 원이에요.	O-pek-uô-ni-ê-yô.	Là 500 won.	https://luandai123.github.io/Korean_Beginner/L6Vo5.4.ex.mp3	
Lesson6	Vocabulary	5.4.tip	Def			[MẸO] 오 (5) + 백 (100) = 500. Công thức nhân đơn giản. Hệ thống số Hán-Hàn rất logic!		
Lesson6	Vocabulary	5.5	Exam	천 원	Chơn-uôn	1,000 won	https://luandai123.github.io/Korean_Beginner/L6Vo5.5.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo5.5.png
Lesson6	Vocabulary	5.5.ex	Exam	천 원이에요.	Chơn-uô-ni-ê-yô.	Là 1,000 won.	https://luandai123.github.io/Korean_Beginner/L6Vo5.5.ex.mp3	
Lesson6	Vocabulary	5.5.tip	Def			[MẸO] 천 (Chơn) = 1,000 (Hán-Hàn: 千). "Chơn" nghe như "thiên" tiếng Việt (千 = nghìn). Cùng gốc!		
Lesson6	Vocabulary	5.6	Exam	오천 원	O-chơn-uôn	5,000 won	https://luandai123.github.io/Korean_Beginner/L6Vo5.6.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo5.6.png
Lesson6	Vocabulary	5.6.ex	Exam	오천 원이에요.	O-chơn-uô-ni-ê-yô.	Là 5,000 won.	https://luandai123.github.io/Korean_Beginner/L6Vo5.6.ex.mp3	
Lesson6	Vocabulary	5.6.tip	Def			[MẸO] 오 (5) + 천 (1,000) = 5,000. Logic hoàn toàn. Tờ 5,000 won màu vàng với hình học giả Yi Hwang.		
Lesson6	Vocabulary	5.7	Exam	만 원	Man-uôn	10,000 won	https://luandai123.github.io/Korean_Beginner/L6Vo5.7.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo5.7.png
Lesson6	Vocabulary	5.7.ex	Exam	만 원이에요.	Man-uô-ni-ê-yô.	Là 10,000 won.	https://luandai123.github.io/Korean_Beginner/L6Vo5.7.ex.mp3	
Lesson6	Vocabulary	5.7.tip	Def			[MẸO] 만 (Man) = 10,000 (Hán-Hàn: 萬). "Man" như "vạn" tiếng Việt! Cùng chữ 萬 — nhớ ngay một vạn = 만.		
Lesson6	Vocabulary	5.8	Exam	오만 원	O-man-uôn	50,000 won	https://luandai123.github.io/Korean_Beginner/L6Vo5.8.mp3	https://luandai123.github.io/Korean_Beginner/L6Vo5.8.png
Lesson6	Vocabulary	5.8.ex	Exam	오만 원이에요.	O-man-uô-ni-ê-yô.	Là 50,000 won.	https://luandai123.github.io/Korean_Beginner/L6Vo5.8.ex.mp3	
Lesson6	Vocabulary	5.8.tip	Def			[MẸO] 오 (5) + 만 (10,000) = 50,000. Tờ 50,000 won — tờ có mệnh giá cao nhất, màu vàng nhạt, hình bà Shin Saimdang.		
Lesson6	Grammar	1	Struc	V-(으)세요 (Mệnh lệnh/Yêu cầu lịch sự)				
Lesson6	Grammar	1	Def			Cấu trúc dùng để ra lệnh, yêu cầu hoặc mời ai làm gì một cách lịch sự. Tương đương "hãy/xin hãy..." trong tiếng Việt.		
Lesson6	Grammar	1	Form			Động từ có phụ âm cuối (bachim) + -으세요 | Động từ không có phụ âm cuối + -세요 | ㄹ bachim: bỏ ㄹ + 세요		
Lesson6	Grammar	1	Usa			Dùng khi nhờ vả, mời mọc hoặc hướng dẫn ai đó làm gì. Lịch sự hơn -아요/어요 thuần túy.		
Lesson6	Grammar	1.1	Exam	앉으세요.	An-jư-sê-yô.	Xin mời ngồi.	https://luandai123.github.io/Korean_Beginner/L6Gr1.1.mp3	
Lesson6	Grammar	1.2	Exam	어서 오세요.	Ơ-sơ o-sê-yô.	Xin mời vào! (Chào mừng đến.)	https://luandai123.github.io/Korean_Beginner/L6Gr1.2.mp3	
Lesson6	Grammar	1.3	Exam	책을 좀 읽으세요.	Chek-ưl chom il-gư-sê-yô.	Xin hãy đọc sách một chút.	https://luandai123.github.io/Korean_Beginner/L6Gr1.3.mp3	
Lesson6	Grammar	1.4	Exam	잠깐만 기다리세요.	Cham-kkan-man ki-ta-ri-sê-yô.	Xin chờ một chút.	https://luandai123.github.io/Korean_Beginner/L6Gr1.4.mp3	
Lesson6	Grammar	1.5	Exam	숙제를 하고 텔레비전을 보세요.	Suk-chê-rưl ha-go thel-le-bi-jơ-nưl po-sê-yô.	Hãy làm bài tập xong rồi hãy xem tivi.	https://luandai123.github.io/Korean_Beginner/L6Gr1.5.mp3	
Lesson6	Grammar	2	Struc	N 개[병, 잔, 그릇] (Danh từ đơn vị đếm)				
Lesson6	Grammar	2	Def			Cấu trúc dùng số đếm thuần Hàn + danh từ đơn vị để đếm vật. Khác với tiếng Việt, số đứng TRƯỚC danh từ đơn vị.		
Lesson6	Grammar	2	Form			Số đếm thuần Hàn (하나→한, 둘→두...) + 개/병/잔/그릇 + (đồ vật). Lưu ý: 하나→한, 둘→두, 셋→세, 넷→네 khi đứng trước danh từ đơn vị.		
Lesson6	Grammar	2	Usa			개 = cái/chiếc (đồ vật chung) | 병 = chai | 잔 = ly/chén | 그릇 = bát/tô		
Lesson6	Grammar	2.1	Exam	빵 한 개 주세요.	Ppang han kê chu-sê-yô.	Cho tôi một cái bánh mì.	https://luandai123.github.io/Korean_Beginner/L6Gr2.1.mp3	
Lesson6	Grammar	2.2	Exam	콜라 몇 병 샀어요?	Khol-la myơt pyông sa-ssơ-yô?	Bạn mua mấy chai coca?	https://luandai123.github.io/Korean_Beginner/L6Gr2.2.mp3	
Lesson6	Grammar	2.3	Exam	오늘 커피를 세 잔 마셨어요.	O-nưl khơ-phi-rưl se chan ma-syơ-ssơ-yô.	Hôm nay tôi đã uống ba ly cà phê.	https://luandai123.github.io/Korean_Beginner/L6Gr2.3.mp3	
Lesson6	Grammar	2.4	Exam	비빔밥 한 그릇하고 갈비탕 한 그릇 주세요.	Pi-bim-bap han kư-rưt-ha-go kal-bi-thang han kư-rưt chu-sê-yô.	Cho tôi một bát cơm trộn và một bát canh sườn.	https://luandai123.github.io/Korean_Beginner/L6Gr2.4.mp3	
Lesson6	Grammar	3	Struc	N이/가 A-아요/어요 (Tính từ làm vị ngữ)				
Lesson6	Grammar	3	Def			Cấu trúc dùng tính từ làm vị ngữ câu (chủ ngữ + tính từ chia). Khác tiếng Anh: tính từ Hàn chia như động từ.		
Lesson6	Grammar	3	Form			Nguyên âm ㅏ hoặc ㅗ → -아요 | 하다 → 해요 | Nguyên âm khác → -어요		
Lesson6	Grammar	3	Usa			Dùng để mô tả đặc điểm, tính chất của sự vật/người. Rất phổ biến trong hội thoại hàng ngày.		
Lesson6	Grammar	3.1	Exam	오렌지가 싸요.	O-ren-ji-ga ssa-yô.	Cam rẻ lắm.	https://luandai123.github.io/Korean_Beginner/L6Gr3.1.mp3	
Lesson6	Grammar	3.2	Exam	수박이 맛있어요.	Su-ba-gi ma-si-ssơ-yô.	Dưa hấu ngon lắm.	https://luandai123.github.io/Korean_Beginner/L6Gr3.2.mp3	
Lesson6	Grammar	3.3	Exam	길이 복잡해요.	Kil-i pok-chap-hê-yô.	Đường phố đông đúc lắm.	https://luandai123.github.io/Korean_Beginner/L6Gr3.3.mp3	
Lesson6	Grammar	3.4	Exam	무슨 음식이 맛있어요?	Mu-sưn ưm-si-gi ma-si-ssơ-yô?	Món ăn nào ngon?	https://luandai123.github.io/Korean_Beginner/L6Gr3.4.mp3	
Lesson6	Grammar	3.5	Exam	학교가 좋아요.	Hak-kyo-ga cho-a-yô.	Trường học tốt lắm.	https://luandai123.github.io/Korean_Beginner/L6Gr3.5.mp3	
Lesson6	Grammar	4	Struc	N도 (Cũng — thêm đối tượng tương tự)				
Lesson6	Grammar	4	Def			Trợ từ 도 (đo) gắn vào danh từ để thêm ý nghĩa "cũng, thêm cả". Thay thế 이/가 hoặc 은/는.		
Lesson6	Grammar	4	Form			N + 도. Lưu ý: 도 thay thế hoàn toàn 이/가 và 은/는, KHÔNG dùng cùng nhau.		
Lesson6	Grammar	4	Usa			Dùng khi muốn nói thêm "và cả A nữa", "A cũng vậy". Rất thường gặp trong hội thoại mua sắm.		
Lesson6	Grammar	4.1	Exam	저는 학생이에요. 켈리 씨도 학생이에요.	Chơ-nưn hak-seng-i-ê-yô. Khel-li-ssi-do hak-seng-i-ê-yô.	Tôi là học sinh. Kelly cũng là học sinh.	https://luandai123.github.io/Korean_Beginner/L6Gr4.1.mp3	
Lesson6	Grammar	4.2	Exam	불고기가 맛있어요. 냉면도 맛있어요.	Pul-go-gi-ga ma-si-ssơ-yô. Neng-myôn-do ma-si-ssơ-yô.	Bulgogi ngon. Mì lạnh cũng ngon.	https://luandai123.github.io/Korean_Beginner/L6Gr4.2.mp3	
Lesson6	Grammar	4.3	Exam	오렌지 좀 주세요. 그리고 사과도 주세요.	O-ren-ji chom chu-sê-yô. Kư-ri-go sa-gua-do chu-sê-yô.	Cho tôi một ít cam. Và cho tôi thêm táo nữa.	https://luandai123.github.io/Korean_Beginner/L6Gr4.3.mp3	
Lesson6	Grammar	4.4	Exam	어제 바지를 샀어요. 그리고 운동화도 샀어요.	Ơ-jê pa-ji-rưl sa-ssơ-yô. Kư-ri-go un-đong-hua-do sa-ssơ-yô.	Hôm qua tôi mua quần. Và tôi cũng mua giày thể thao nữa.	https://luandai123.github.io/Korean_Beginner/L6Gr4.4.mp3	
Lesson6	Speaking	1	Struc	Gọi món tại nhà hàng (식당에서 주문하기)			https://luandai123.github.io/Korean_Beginner/L6Sp1.mp3	
Lesson6	Speaking	1.1	Exam	종업원: 어서 오세요. 여기 앉으세요.	Chong-ơp-uôn: Ơ-sơ o-sê-yô. Yơ-gi an-jư-sê-yô.	Nhân viên: Xin mời vào. Xin mời ngồi đây ạ.	https://luandai123.github.io/Korean_Beginner/L6Sp1.1.mp3	
Lesson6	Speaking	1.2	Exam	스티븐: 메뉴 좀 주세요.	Sư-thi-bưn: Mê-nyu chom chu-sê-yô.	Steven: Cho tôi xem thực đơn.	https://luandai123.github.io/Korean_Beginner/L6Sp1.2.mp3	
Lesson6	Speaking	1.3	Exam	종업원: 네, 여기 있어요.	Chong-ơp-uôn: Nê, yơ-gi i-ssơ-yô.	Nhân viên: Vâng, đây ạ.	https://luandai123.github.io/Korean_Beginner/L6Sp1.3.mp3	
